brand;model;generation;version;productionYear;mileage;enginePowerKW;engineCapacity;bodyType;bodyTypeText;fuelType;fuelTypeText;price;currency
Jeep;Compass;Inny;Inny;2019;65000.0;125.0;1368.0;SUV;SUV;GASOLINE;Benzyna;106900;PLN
BMW;Seria 2;Seria 2 Gran Coupé (F44);218i (136 KM) Steptronic;2022;99779.0;;1499.0;COUPE;Coupe;GASOLINE;Benzyna;103700;PLN
Kia;Carens;Carens III;Inny;2008;242000.0;106.0;2000.0;MINIVAN;Minivan;LPG;LPG;16000;PLN
Land Rover;Range Rover;Inny;Inny;2024;5000.0;297.0;1997.0;SUV;SUV;HYBRID;Hybrydowy;419000;PLN
Nissan;Qashqai;Inny;Inny;2023;42927.0;116.0;1332.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;85275;PLN
Peugeot;206;206+;1.1i (60 KM);2011;211660.0;32.0;1124.0;HATCHBACK;Hatchback;LPG;LPG;10900;PLN
Volvo;V60;Inny;Inny;2021;198000.0;145.0;1969.0;KOMBI;Kombi;DIESEL;Diesel;95325;PLN
Peugeot;208;208 II;GT-Line 1.2 PureTech (100 KM) Automatic;2022;27754.0;75.0;1199.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;41609;EUR
BMW;Seria 1;Seria 1 Hatchback (E87);118i (129 KM);2007;200123.0;95.0;2000.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;18500;PLN
Peugeot;3008;Inny;Inny;2021;85000.0;132.0;1598.0;SUV;SUV;HYBRID;Hybrydowy;105900;PLN
Kia;Sorento;Inny;Inny;2018;98000.0;147.0;2199.0;SUV;SUV;DIESEL;Diesel;133800;PLN
Kia;Sportage;Sportage V;1.6 T-GDI 160KM;2024;1.0;110.0;1598.0;SUV;SUV;GASOLINE;Benzyna;155599;PLN
Cupra;Formentor;Inny;Inny;2023;39135.0;110.0;1498.0;SUV;SUV;GASOLINE;Benzyna;127900;PLN
Renault;Twingo;Inny;Inny;2021;47000.0;31.0;0.0;HATCHBACK;Hatchback;EV;Elektryczny;47900;PLN
Renault;Kadjar;Kadjar;1.2 Energy TCe (130 KM);2016;98200.0;94.0;1197.0;OTHER;Nieznany;GASOLINE;Benzyna;51900;PLN
Hyundai;Kona;Kona (facelift 2020);1.6 Turbo-GDI (195 KM) AWD DCT;2023;17.0;146.0;1598.0;SUV;SUV;GASOLINE;Benzyna;152900;PLN
Mitsubishi;Outlander;Inny;Inny;2015;95565.0;110.0;1998.0;SUV;SUV;GASOLINE;Benzyna;73900;PLN
Fiat;500;500;Inny;2008;158000.0;51.0;1200.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;19900;PLN
Fiat;Tipo;Inny;Inny;2018;193000.0;88.0;1599.0;KOMBI;Kombi;DIESEL;Diesel;37999;PLN
Jeep;Wrangler;Inny;Inny;2022;14700.0;200.0;1995.0;OTHER;Nieznany;HYBRID;Hybrydowy;249900;PLN
Skoda;Octavia;Octavia II;RS 2.0 TDI (170 KM);2007;351758.0;125.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;16900;PLN
Audi;A6;A6 (4F,C6);2.0 TDI (140 KM);2004;390.0;103.0;2000.0;SEDAN;Sedan;DIESEL;Diesel;15999;PLN
Toyota;C-HR;Inny;Inny;2018;63264.0;90.0;1798.0;SUV;SUV;HYBRID;Hybrydowy;79900;PLN
Peugeot;308;308 II (Phase I, 2013);1.6 e-HDI (115 KM);2013;307113.0;62.0;1560.0;HATCHBACK;Hatchback;DIESEL;Diesel;9500;PLN
Suzuki;GSX;Inny;Inny;2023;2054.0;11.0;124.0;NAKED;Naked;GASOLINE;Benzyna;20900;PLN
Audi;A5;Inny;Inny;2018;103101.0;140.0;1984.0;OTHER;Nieznany;GASOLINE;Benzyna;8400;PLN
Audi;A6;Inny;Inny;2015;165.0;237.0;2967.0;KOMBI;Kombi;DIESEL;Diesel;115000;PLN
Renault;Captur;Inny;Inny;2020;60631.0;66.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;67900;PLN
Ford;Focus;Inny;Inny;2020;47064.0;110.0;1497.0;KOMBI;Kombi;GASOLINE;Benzyna;76137;PLN
Volvo;S80;S80 II (facelift 2013);Inny;2014;162399.0;132.0;1998.0;SEDAN;Sedan;DIESEL;Diesel;42000;PLN
Renault;Clio;Inny;Inny;2002;126550.0;44.0;1149.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;5700;PLN
Volkswagen;Passat;Inny;Inny;2020;190767.0;110.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;55000;PLN
Suzuki;Ignis;Ignis II;Inny;2003;165.0;54.0;1500.0;SUV;SUV;GASOLINE;Benzyna;4999;PLN
BMW;X6;Inny;Inny;2020;93536.0;390.0;4395.0;SUV;SUV;GASOLINE;Benzyna;329900;PLN
Audi;A3;Inny;Inny;2009;189566.0;92.0;1390.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;24950;PLN
Audi;A6;A6 Avant (4G, C7);2.0 TDI (177 KM);2012;255000.0;125.0;2000.0;KOMBI;Kombi;DIESEL;Diesel;47999;PLN
Volkswagen;Golf;Inny;Inny;2011;225142.0;77.0;1600.0;KOMBI;Kombi;DIESEL;Diesel;33700;PLN
Volvo;XC60;Inny;Inny;2023;22000.0;145.0;1969.0;OTHER;Nieznany;DIESEL;Diesel;235000;PLN
Ford;Fiesta;Fiesta VII (Mk7);1.25 (82 KM) 5d;2009;183000.0;60.0;1242.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;16900;PLN
Kia;Sportage;Inny;Inny;2018;148000.0;97.0;1591.0;SUV;SUV;GASOLINE;Benzyna;69999;PLN
Mercedes-Benz;Klasa E;Inny;Inny;2016;180000.0;143.0;1950.0;SEDAN;Sedan;DIESEL;Diesel;99900;PLN
Renault;Laguna;Laguna II Grandtour;Inny;2006;291000.0;96.0;1900.0;CARAVAN;Karawan;DIESEL;Diesel;5500;PLN
Hyundai;i30;Inny;Inny;2008;231000.0;105.0;1975.0;KOMBI;Kombi;LPG;LPG;17800;PLN
Opel;Insignia;Inny;Inny;2009;223500.0;96.0;1956.0;SEDAN;Sedan;DIESEL;Diesel;19900;PLN
Volkswagen;Touran;Touran I (facelift 2006);1.4 TSI (140 KM);2008;208110.0;103.0;1390.0;KOMBI;Kombi;GASOLINE;Benzyna;15988;PLN
BMW;Seria 3;Seria 3 Limuzyna (E90);320i (150 KM);2005;212000.0;110.0;1995.0;SEDAN;Sedan;GASOLINE;Benzyna;18000;PLN
Peugeot;3008;Inny;Inny;2019;147000.0;100.0;1499.0;SUV;SUV;DIESEL;Diesel;75900;PLN
Smart;Fortwo;Fortwo Coupe (C450);0.7 i (61 KM);2005;149000.0;33.0;698.0;COUPE;Coupe;OTHER;Inny;6950;PLN
Kia;Sportage;Inny;Inny;2011;139997.0;121.0;1998.0;SUV;SUV;GASOLINE;Benzyna;46900;PLN
Ford;Focus;Focus IV Hatchback;1.5 EcoBlue (120 KM);2020;222225.0;;1499.0;HATCHBACK;Hatchback;DIESEL;Diesel;37200;PLN
Opel;Astra;Inny;Inny;2014;220000.0;79.0;1686.0;HATCHBACK;Hatchback;DIESEL;Diesel;29500;PLN
Peugeot;308;Inny;Inny;2015;145000.0;96.0;1199.0;KOMBI;Kombi;GASOLINE;Benzyna;37900;PLN
Nissan;Qashqai;Inny;Inny;2023;41681.0;116.0;1332.0;SUV;SUV;GASOLINE;Benzyna;88916;PLN
Porsche;Macan;Macan;2.0 (252 KM) PDK;2017;175000.0;185.0;1984.0;SUV;SUV;GASOLINE;Benzyna;119900;PLN
Toyota;Corolla Verso;Inny;Inny;2005;225458.0;95.0;1794.0;MINIVAN;Minivan;GASOLINE;Benzyna;18900;PLN
Renault;Megane;Megane IV (Phase II, 2020);1.3 TCe (160 KM) FAP EDC;2020;114047.0;120.0;1330.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;35154;EUR
Audi;A4;A4 (B8 8K);1.8 TFSI (160 KM);2008;215053.0;77.0;1968.0;SEDAN;Sedan;GASOLINE;Benzyna;27600;PLN
Opel;Astra;Inny;Inny;2019;93000.0;110.0;1399.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;55900;PLN
Volkswagen;Passat;Inny;Inny;2009;380000.0;103.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;15900;PLN
Skoda;Superb;Superb III;1.4 TSI (150 KM) DSG ACT;2018;173000.0;81.0;1395.0;SEDAN;Sedan;OTHER;Inny;67500;PLN
Peugeot;508;Inny;Inny;2017;132000.0;132.0;1997.0;KOMBI;Kombi;DIESEL;Diesel;51900;PLN
Toyota;Corolla;Inny;Inny;2020;179000.0;72.0;1798.0;KOMBI;Kombi;HYBRID;Hybrydowy;82900;PLN
Toyota;Auris;Auris II (facelift 2015);Inny;2016;275000.0;100.0;1600.0;KOMBI;Kombi;LPG;LPG;37900;PLN
Suzuki;SX4;Inny;Inny;2014;155000.0;88.0;1600.0;SUV;SUV;GASOLINE;Benzyna;37500;PLN
Opel;Corsa;Inny;Inny;2008;133000.0;59.0;1229.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;12900;PLN
Ford;Focus;Focus IV Active Wagon;1.5 EcoBlue (120 KM) Automatic;2020;133000.0;88.0;1500.0;KOMBI;Kombi;DIESEL;Diesel;65000;PLN
BMW;X3;Inny;Inny;2009;241000.0;105.0;1995.0;SUV;SUV;DIESEL;Diesel;29900;PLN
Opel;Mokka;Inny;Inny;2018;125000.0;103.0;1364.0;SUV;SUV;GASOLINE;Benzyna;59900;PLN
Citroen;C3;C3 III (Phase I, 2016);1.2 PureTech (110 KM) Automatic;2018;34000.0;80.0;1200.0;CROSSOVER;Crossover;GASOLINE;Benzyna;49800;PLN
Hyundai;H-1;H-1 I Starex;Inny;2008;291000.0;125.0;2500.0;OTHER;Nieznany;DIESEL;Diesel;20500;PLN
BMW;Seria 1;Inny;Inny;2021;65500.0;103.0;1499.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;92500;PLN
Toyota;Yaris;Inny;Inny;2012;216000.0;55.0;1497.0;HATCHBACK;Hatchback;HYBRID;Hybrydowy;31900;PLN
BMW;X7;Inny;Inny;2024;5.0;259.0;2993.0;SUV;SUV;DIESEL;Diesel;581000;PLN
Audi;A7;Inny;Inny;2010;276534.0;180.0;2967.0;OTHER;Nieznany;DIESEL;Diesel;11700;PLN
Skoda;Superb;Inny;Inny;2012;313000.0;101.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;27900;PLN
Skoda;Octavia;Inny;Inny;2008;262000.0;75.0;1600.0;KOMBI;Kombi;LPG;LPG;15900;PLN
BMW;X5;Inny;Inny;2018;223378.0;294.0;2993.0;SUV;SUV;DIESEL;Diesel;234905;PLN
Kia;Ceed;Cee'd II;1.4 CVVT 16V (100 KM);2010;164000.0;80.0;1396.0;KOMBI;Kombi;GASOLINE;Benzyna;17000;PLN
Mazda;2;Inny;Inny;2012;199000.0;55.0;1300.0;HATCHBACK;Hatchback;LPG;LPG;19600;PLN
Volkswagen;Passat;Inny;Inny;2018;270832.0;132.0;1798.0;KOMBI;Kombi;GASOLINE;Benzyna;36600;PLN
Lexus;CT;CT 200h;1.8 16V (136 KM) Hybrid E-CVT;2012;242000.0;73.0;1798.0;HATCHBACK;Hatchback;HYBRID;Hybrydowy;42500;PLN
Skoda;Octavia;Inny;Inny;2024;5.0;110.0;1498.0;KOMBI;Kombi;GASOLINE;Benzyna;153550;PLN
Volkswagen;T-Cross;Inny;Inny;2024;5.0;110.0;1498.0;SUV;SUV;GASOLINE;Benzyna;120000;PLN
Opel;Corsa;Corsa D (Facelift 2011) 5-door;Inny;2012;167000.0;66.0;1364.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;20700;PLN
Renault;Clio;Inny;Inny;2019;87000.0;66.0;898.0;KOMBI;Kombi;GASOLINE;Benzyna;22900;PLN
BMW;X3;Inny;Inny;2012;247850.0;230.0;2993.0;SUV;SUV;DIESEL;Diesel;63900;PLN
Mercedes-Benz;Klasa S;Inny;Inny;2009;210000.0;200.0;3480.0;SEDAN;Sedan;GASOLINE;Benzyna;58500;PLN
Jaguar;F-Pace;Inny;Inny;2016;154420.0;221.0;2993.0;SUV;SUV;DIESEL;Diesel;120000;PLN
Volvo;V60;Inny;Inny;2020;192100.0;145.0;1969.0;KOMBI;Kombi;DIESEL;Diesel;87999;PLN
Mercedes-Benz;CLA;Inny;Inny;2018;111000.0;155.0;2000.0;COUPE;Coupe;GASOLINE;Benzyna;95000;PLN
Toyota;Corolla;Inny;Inny;2018;94180.0;97.0;1598.0;SEDAN;Sedan;GASOLINE;Benzyna;62900;PLN
Toyota;Hilux;Inny;Inny;2021;79766.0;110.0;2393.0;OTHER;Nieznany;DIESEL;Diesel;152850;PLN
BMW;X5;X5 (E53, facelift 2003);3.0d (218 KM) Automatic;2004;426000.0;160.0;2993.0;SUV;SUV;DIESEL;Diesel;22000;PLN
Nissan;X-Trail;Inny;Inny;2006;320000.0;99.0;2184.0;SUV;SUV;DIESEL;Diesel;14500;PLN
Volkswagen;Tiguan;Inny;Inny;2016;186000.0;110.0;1968.0;SUV;SUV;DIESEL;Diesel;41900;PLN
Skoda;Roomster;Inny;Inny;2012;91000.0;63.0;1390.0;MINIVAN;Minivan;GASOLINE;Benzyna;16000;PLN
Mercedes-Benz;GLB;GLB;GLB 200 (163 KM) DCT;2023;10000.0;;1300.0;SUV;SUV;GASOLINE;Benzyna;199900;PLN
Ford;Focus;Focus IV Hatchback;1.5 EcoBlue (120 KM);2020;300922.0;;1499.0;HATCHBACK;Hatchback;DIESEL;Diesel;38400;PLN
Mazda;3;3 IV Hatchback;2.0 SkyActiv-G (122 KM) Automatic;2019;40000.0;89.0;1998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;90000;PLN
Audi;A6;Inny;Inny;2012;318000.0;130.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;45900;PLN
Nissan;Qashqai;Inny;Inny;2023;40723.0;116.0;1332.0;SUV;SUV;HYBRID;Hybrydowy;85554;PLN
Toyota;Corolla;Inny;Inny;2014;151000.0;97.0;1598.0;SEDAN;Sedan;LPG;LPG;45700;PLN
Mercedes-Benz;Vaneo;Inny;Inny;2005;410546.0;67.0;1689.0;MINIVAN;Minivan;DIESEL;Diesel;5700;PLN
Ford;Focus;Focus IV Sedan;1.0 EcoBoost (123 KM);2019;107614.0;92.0;999.0;SEDAN;Sedan;GASOLINE;Benzyna;46342;EUR
BMW;Seria 3;Seria 3 Limuzyna (F30);ActiveHybrid 3 (340 KM) Steptronic;2013;160000.0;183.0;2979.0;SEDAN;Sedan;GASOLINE;Benzyna;56300;PLN
Opel;Crossland;Inny;Inny;2019;62626.0;75.0;1499.0;HATCHBACK;Hatchback;DIESEL;Diesel;45400;PLN
Toyota;iQ;Inny;Inny;2009;187000.0;50.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;14900;PLN
Mini;ONE;Inny;Inny;2019;77500.0;75.0;1499.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;65000;PLN
Hyundai;i30;i30 II CW (facelift 2015);1.6 GDI (135 KM) blue;2015;230000.0;;1600.0;KOMBI;Kombi;GASOLINE;Benzyna;31900;PLN
Dodge;Caliber;Inny;Inny;2008;318000.0;103.0;1968.0;SUV;SUV;DIESEL;Diesel;13900;PLN
BMW;Seria 5;Seria 5 Limuzyna (G30);520d (190 KM);2018;188000.0;139.0;1999.0;SEDAN;Sedan;DIESEL;Diesel;105000;PLN
Opel;Zafira;Inny;Inny;2010;240000.0;103.0;1796.0;MINIVAN;Minivan;GASOLINE;Benzyna;21900;PLN
Suzuki;SX4;Inny;Inny;2008;187000.0;79.0;1586.0;SEDAN;Sedan;GASOLINE;Benzyna;17900;PLN
Audi;A6;Inny;Inny;2015;240635.0;200.0;3000.0;KOMBI;Kombi;DIESEL;Diesel;77500;PLN
Opel;Mokka;Inny;Inny;2012;156000.0;103.0;1364.0;SUV;SUV;GASOLINE;Benzyna;39700;PLN
Skoda;Superb;Inny;Inny;2019;185000.0;110.0;1498.0;OTHER;Nieznany;GASOLINE;Benzyna;61788;PLN
Opel;Corsa;Corsa C (facelift 2003);1.8 16V (125 KM);2003;142000.0;55.0;1199.0;HATCHBACK;Hatchback;OTHER;Inny;8700;PLN
Ford;Focus;Focus III Sedan;1.6 EcoBoost (182 KM) start/stop;2011;116400.0;134.0;159500.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;39999;PLN
Nissan;Primera;Primera Hatch (P12);2.2 dCi (138 KM);2005;190000.0;101.0;2200.0;SEDAN;Sedan;DIESEL;Diesel;3500;PLN
Peugeot;3008;Inny;Inny;2010;179000.0;115.0;1598.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;21700;PLN
Audi;Q5;Inny;Inny;2016;137004.0;162.0;1984.0;OTHER;Nieznany;GASOLINE;Benzyna;12200;PLN
Ford;Mondeo;Inny;Inny;2015;229000.0;132.0;2000.0;KOMBI;Kombi;DIESEL;Diesel;46000;PLN
Volkswagen;Transporter;Inny;Inny;2015;185000.0;75.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;64900;PLN
Kia;ProCeed;Inny;Inny;2020;99408.0;150.0;1591.0;KOMBI;Kombi;GASOLINE;Benzyna;139974;PLN
Suzuki;Baleno;Inny;Inny;2016;42000.0;65.0;1242.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;36900;PLN
Renault;Captur;Inny;Inny;2013;116000.0;66.0;898.0;SUV;SUV;GASOLINE;Benzyna;38990;PLN
Toyota;C-HR;Inny;Inny;2018;117515.0;72.0;1798.0;HATCHBACK;Hatchback;HYBRID;Hybrydowy;56100;PLN
Mini;Cooper;Inny;Inny;2015;145000.0;141.0;2000.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;58500;PLN
Mercedes-Benz;Atego;Inny;Inny;2011;680000.0;177.0;6374.0;OTHER;Nieznany;DIESEL;Diesel;92250;PLN
Toyota;Yaris;Yaris (XP210);1.5 (91 KM) Hybrid CVT;2020;28600.0;68.0;1490.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;75999;PLN
Ford;Mondeo;Mondeo IV Wagon;2.0 TDCi (150 KM);2007;310000.0;76.0;1998.0;KOMBI;Kombi;DIESEL;Diesel;6900;PLN
Renault;Megane;Megane IV;1.3 TCe (115 KM) FAP;2019;68220.0;86.0;1332.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;69999;PLN
Audi;A3;Inny;Inny;2009;211239.0;92.0;1390.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;27500;PLN
Skoda;Kamiq;Kamiq;1.5 TSI (150 KM);2020;45000.0;110.0;1500.0;SUV;SUV;GASOLINE;Benzyna;95200;PLN
Honda;CR-V;Inny;Inny;1999;155000.0;94.0;1973.0;SUV;SUV;GASOLINE;Benzyna;22222;PLN
Kia;Sportage;Inny;Inny;2024;10500.0;110.0;1598.0;SUV;SUV;GASOLINE;Benzyna;114900;PLN
Opel;Astra;Astra J;2.0 CDTI (160 KM) Automatic;2011;227259.0;124.0;2000.0;HATCHBACK;Hatchback;DIESEL;Diesel;25500;PLN
Hyundai;ix20;Inny;Inny;2011;135691.0;66.0;1396.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;26500;PLN
Toyota;C-HR;Inny;Inny;2023;41.0;145.0;1987.0;SUV;SUV;HYBRID;Hybrydowy;212900;PLN
Ford;Transit Custom;Inny;Inny;2019;145000.0;96.0;1995.0;BUS;Bus;DIESEL;Diesel;110000;PLN
BMW;X5;X5 (F15);35i (306 KM) xDrive Steptronic;2014;250000.0;225.0;3000.0;SUV;SUV;GASOLINE;Benzyna;85000;PLN
Toyota;Corolla;Inny;Inny;2023;14992.0;103.0;1798.0;HATCHBACK;Hatchback;HYBRID;Hybrydowy;122900;PLN
Chevrolet;Orlando;Inny;Inny;2012;208800.0;104.0;1796.0;MINIVAN;Minivan;LPG;LPG;29500;PLN
Toyota;Corolla;Inny;Inny;2022;25103.0;92.0;1490.0;SEDAN;Sedan;GASOLINE;Benzyna;87950;PLN
BMW;X2;X2 (F39);25d (231 KM) xDrive Steptronic;2022;59028.0;;1995.0;SUV;SUV;DIESEL;Diesel;121800;PLN
Renault;Scenic;Scenic II (Phase II);1.6 i 16V (112 KM);2006;248413.0;82.0;1598.0;MINIVAN;Minivan;GASOLINE;Benzyna;8000;PLN
Kia;Picanto;Picanto I;1.0 i 12V (60 KM);2005;204700.0;44.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;3200;PLN
Nissan;Qashqai;Inny;Inny;2023;33883.0;116.0;1332.0;SUV;SUV;HYBRID;Hybrydowy;88916;PLN
Audi;Q7;Q7  (Typ 4L, facelift 2009);3.0 TFSI V6 (333 KM) quattro Tiptronic;2014;242000.0;245.0;3000.0;SUV;SUV;GASOLINE;Benzyna;75000;PLN
Audi;A6;Inny;Inny;2011;191000.0;180.0;3000.0;SEDAN;Sedan;DIESEL;Diesel;54900;PLN
BMW;X5;Inny;Inny;2016;204430.0;280.0;2990.0;KOMBI;Kombi;DIESEL;Diesel;87434;EUR
Opel;Astra;Astra G Classic;1.4 Ecotec 16V (90 KM);2005;320000.0;66.0;1364.0;LIFTBACK;Liftback;GASOLINE;Benzyna;2800;PLN
BMW;Seria 7;Seria 7 Long (G12);750Ld (400 KM) xDrive Steptronic;2018;129620.0;;3000.0;SEDAN;Sedan;DIESEL;Diesel;229900;PLN
Skoda;Fabia;Inny;Inny;2021;87594.0;44.0;999.0;OTHER;Nieznany;LPG;LPG;52900;PLN
Fiat;Tipo;Tipo (356);1.4 (95 KM);2017;160000.0;70.0;1400.0;SEDAN;Sedan;GASOLINE;Benzyna;29900;PLN
Nissan;Micra;Inny;Inny;2018;103100.0;66.0;898.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;39900;PLN
Kia;sorentohev;Inny;Inny;2023;37251.0;195.0;1600.0;SUV;SUV;HYBRID;Hybrydowy;205000;PLN
Opel;Vivaro;Inny;Inny;2020;88500.0;88.0;1500.0;PANEL_VAN;Furgon;DIESEL;Diesel;69500;PLN
Kia;sportagem;Inny;Inny;2023;40100.0;110.0;1600.0;SUV;SUV;GASOLINE;Benzyna;117900;PLN
Kia;sportagem;Inny;Inny;2022;100000.0;110.0;1600.0;SUV;SUV;GASOLINE;Benzyna;102900;PLN
Citroen;C3 Picasso;Inny;Inny;2012;219000.0;70.0;1600.0;HATCHBACK;Hatchback;DIESEL;Diesel;20000;PLN
Mini;ONE;Inny;Inny;2008;181140.0;70.0;1397.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;14900;PLN
Ford;B-MAX;Inny;Inny;2013;130000.0;92.0;1000.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;26400;PLN
Skoda;Superb;Superb III Combi (facelift 2019);1.6 TDI (120 KM) DSG;2019;175000.0;88.0;1598.0;KOMBI;Kombi;DIESEL;Diesel;66900;PLN
Ford;Focus C-Max;Inny;Inny;2016;255000.0;110.0;1498.0;MINIVAN;Minivan;GASOLINE;Benzyna;39000;PLN
Ford;C-MAX;Inny;Inny;2014;190000.0;120.0;1997.0;MINIVAN;Minivan;DIESEL;Diesel;39999;PLN
Mercedes-Benz;EQE;Inny;Inny;2023;3400.0;300.0;1.0;SEDAN;Sedan;EV;Elektryczny;299800;PLN
Ford;S-MAX;Inny;Inny;2017;236000.0;132.0;1997.0;MINIVAN;Minivan;DIESEL;Diesel;57900;PLN
Audi;Q7;Inny;Inny;2021;130944.0;170.0;2967.0;OTHER;Nieznany;DIESEL;Diesel;64500;PLN
Volkswagen;Crafter;Inny;Inny;2018;252000.0;130.0;1980.0;TARPAULIN;Plandeka;DIESEL;Diesel;85000;PLN
Kia;Sportage;Inny;Inny;2008;197000.0;104.0;1975.0;SUV;SUV;GASOLINE;Benzyna;22700;PLN
Toyota;Corolla;Inny;Inny;2021;68723.0;112.0;1987.0;KOMBI;Kombi;GASOLINE;Benzyna;94956;PLN
Audi;A5;A5 Coupe (8T3, facelift 2011);2.0 TFSI (225 KM);2012;110000.0;165.0;2000.0;COUPE;Coupe;GASOLINE;Benzyna;43000;PLN
Ford;Transit;Inny;Inny;2017;175000.0;77.0;2000.0;BUS;Nieznany;DIESEL;Diesel;71999;PLN
Peugeot;508;Inny;Inny;2020;146115.0;130.0;1997.0;KOMBI;Kombi;DIESEL;Diesel;64800;PLN
Ford;Mondeo;Inny;Inny;2015;211000.0;88.0;1500.0;KOMBI;Kombi;DIESEL;Diesel;38900;PLN
Volvo;XC60;Inny;Inny;2016;163033.0;140.0;1969.0;SUV;SUV;DIESEL;Diesel;84900;PLN
Audi;A6;Inny;Inny;2012;264200.0;130.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;48800;PLN
Toyota;Avensis;Inny;Inny;2010;263000.0;93.0;1998.0;KOMBI;Kombi;DIESEL;Diesel;23000;PLN
Renault;Master;Inny;Inny;2019;87000.0;96.0;2300.0;OTHER;Nieznany;DIESEL;Diesel;111500;PLN
Ford;Kuga;Inny;Inny;2014;166000.0;120.0;2000.0;SUV;SUV;DIESEL;Diesel;48900;PLN
Toyota;Corolla;Corolla XI (E170);1.6 Valvematic (132 KM);2016;132000.0;97.0;1598.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;51000;PLN
Mercedes-Benz;Atego;Inny;Inny;2012;1150000.0;132.0;4700.0;TOW;Laweta;DIESEL;Diesel;227580;EUR
Opel;Crossland;Inny;Inny;2022;57145.0;81.0;1199.0;SUV;SUV;GASOLINE;Benzyna;70900;PLN
Audi;A5;A5 Sportback (F5);2.0 TDI (190 KM) quattro S tronic;2018;170000.0;92.0;1984.0;HATCHBACK;Hatchback;DIESEL;Diesel;120000;PLN
Toyota;RAV4;Inny;Inny;2021;55000.0;127.0;1987.0;SUV;SUV;GASOLINE;Benzyna;129900;PLN
Citroen;C5;Inny;Inny;2008;434561.0;100.0;1997.0;KOMBI;Kombi;DIESEL;Diesel;16900;PLN
Nissan;Qashqai;Inny;Inny;2014;139500.0;81.0;1461.0;SUV;SUV;DIESEL;Diesel;49000;PLN
Opel;Astra;Astra J Sports Tourer;1.7 CDTI (125 KM);2011;315000.0;92.0;1686.0;OTHER;Nieznany;DIESEL;Diesel;17800;PLN
Opel;Crossland;Inny;Inny;2017;123800.0;96.0;1199.0;SUV;SUV;GASOLINE;Benzyna;49900;PLN
Renault;Talisman;Talisman;1.6 Energy dCi (160 KM) EDC;2016;102000.0;118.0;1598.0;SEDAN;Sedan;DIESEL;Diesel;69000;PLN
Volkswagen;Tiguan;Inny;Inny;2021;102804.0;147.0;1968.0;SUV;SUV;DIESEL;Diesel;144900;PLN
Ford;Focus;Focus IV Active Wagon;1.5 EcoBoost (182 KM) Automatic;2020;228052.0;;1497.0;CROSSOVER;Crossover;GASOLINE;Benzyna;39600;PLN
Mini;John Cooper Works;Inny;Inny;2008;117000.0;155.0;1598.0;SPORTS;Sportowy;GASOLINE;Benzyna;23999;PLN
Ford;Kuga;Inny;Inny;2018;181260.0;110.0;1498.0;SUV;SUV;GASOLINE;Benzyna;59900;PLN
Man;TGX;Inny;Inny;2014;674185.0;324.0;12419.0;OTHER;Nieznany;DIESEL;Diesel;44844;PLN
Citroen;C5;C5 II (Phase I, 2008);2.0 16V (140 KM) Automatic;2009;315000.0;102.0;1996.0;SEDAN;Sedan;LPG;LPG;16500;PLN
Hyundai;Tucson;Inny;Inny;2022;32210.0;110.0;;KOMBI;Kombi;GASOLINE;Benzyna;119850;PLN
Audi;A4;A4 (B7 8E);2.0 TDI (140 KM) quattro DPF;2007;106705.0;105.0;1970.0;SEDAN;Sedan;DIESEL;Diesel;33003;EUR
